"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_F","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","611","Firms with no employees","2019","798","R","0","38257","22.2","S","0.0","15.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","612","Firms with 1 to 4 employees","2019","2219","T","4656","141273","8.9","S","14.6","13.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","620","Firms with 5 to 9 employees","2019","698","T","4624","266588","33.3","S","29.0","62.0"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","630","Firms with 10 to 19 employees","2019","412","R","5549","174972","34.3","S","34.4","45.1"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","641","Firms with 20 to 49 employees","2019","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","642","Firms with 50 to 99 employees","2019","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","651","Firms with 100 to 249 employees","2019","S","S","1,000 to 2,499 employees","S","S","S","S","S"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","652","Firms with 250 to 499 employees","2019","D","D","500 to 999 employees","D","D","D","D","D"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","657","Firms with 500 employees or more","2019","6","R","3542","161650","27.6","S","4.1","0.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","92","Nonminority","001","Total","611","Firms with no employees","2019","44928","W","0","2830245","3.6","S","0.0","14.3"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","92","Nonminority","001","Total","612","Firms with 1 to 4 employees","2019","129995","W","257594","10063188","2.9","S","2.9","4.8"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","92","Nonminority","001","Total","620","Firms with 5 to 9 employees","2019","43822","W","286769","11617285","2.8","S","2.9","4.0"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","92","Nonminority","001","Total","630","Firms with 10 to 19 employees","2019","24592","W","328925","14251619","5.5","S","5.6","3.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","92","Nonminority","001","Total","641","Firms with 20 to 49 employees","2019","18041","W","535772","23053544","8.8","S","9.3","11.1"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","92","Nonminority","001","Total","642","Firms with 50 to 99 employees","2019","5562","W","363212","14116715","10.9","S","12.0","11.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","92","Nonminority","001","Total","651","Firms with 100 to 249 employees","2019","4424","W","586314","26053345","15.4","S","16.0","18.1"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","92","Nonminority","001","Total","652","Firms with 250 to 499 employees","2019","1982","W","581344","22816202","20.2","S","21.6","22.9"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","001","Total","001","Total","92","Nonminority","001","Total","657","Firms with 500 employees or more","2019","1868","W","3013882","101581443","6.1","S","2.1","2.6"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","92","Nonminority","001","Total","611","Firms with no employees","2019","9672","U","0","569108","7.3","S","0.0","23.5"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","92","Nonminority","001","Total","612","Firms with 1 to 4 employees","2019","30010","W","58153","2308402","5.9","S","7.0","13.7"
"0100000US","null","United States","56","null","Administrative and support and waste management and remediation services","002","Female","001","Total","92","Nonminority","001","Total","620","Firms with 5 to 9 employees","2019","9209","W","61280","2355549","9.3","S","9.5","11.6"
